name,address,phone,website,email,instagram,cuisine,opening_hours,lat,lon,osm_id
Wowcrab,"Utrechtsestraat 45, 1017VH, Amsterdam",,https://www.wowcrab.nl,,,asian;seafood,Mo-Fr 16:00-23:00; Sa-Su 12:00-23:00,52.3644159,4.8981846,10766308132
Lion's Head,"Van Woustraat 36, 1073LM, Amsterdam",+31 6 48450378,https://lionsheadbrewing.com/,,,,,52.3564825,4.8996952,10767260494
Vegan Temple Bar,"Lange Leidsedwarsstraat 17, 1017NE, Amsterdam",+31 20 7768021,https://www.vegantemplebar.nl/,vegantemplebar@hotmail.com,,,Mo-Su 12:00-23:00,52.3644521,4.8840819,10779427692
The Old Soul,"Hobbemakade 71, Amsterdam",+31 20 227 8889,https://theoldsoul.nl/,info@theoldsoul.nl,,surinamese,We-Su 17:00-22:00,52.353538,4.8862307,10779441336
Take Thai,"Thorbeckeplein 24, 1017CS, Amsterdam",+31 20 622 0577,https://takethai.net,,,thai,Mo-Tu 12:00-22:00; We-Sa 12:00-23:00; Su 17:00-22:00,52.3651856,4.8955844,10784767447
Snob,"Thorbeckeplein 15-17, 1017CS, Amsterdam",,https://www.snobstreetfood.nl,,,burger;salad,,52.3650998,4.8961108,10784788059
Milk,Amsterdam,,https://www.melkweg.nl/nl/milk/,,,,Tu-Su 11:00-19:00,52.3646981,4.8808832,10796854092
Viên,Amsterdam,,,,,,,52.3744183,4.8744231,10799554307
NENI,Amsterdam,,,,,,,52.3443407,4.8561472,10799554308
Bar Bouwmeester,Amsterdam,,,,,,,52.3473554,4.9045299,10799554406
De neef van Fred,Amsterdam,,,,,,,52.371007,4.857093,10799554505
Cora,Amsterdam,,,,,,,52.3652971,4.8845873,10799554506
Takumi Ramen,"Korte Leidsedwarsstraat 51, 1017PW, Amsterdam",+31 20 2613880,https://www.takumiramennoodles.com/nl/amsterdam-umaimon/,,@umaimon020,asian;japanese;ramen,Mo-Th 12:00-22:00; Fr-Sa 12:00-22:30; Su 12:00-21:30,52.3647935,4.88267,10799554507
Hapjeshoek,Amsterdam,,,,,,,52.3674286,4.9019825,10799554508
Hongdae Amsterdam,Amsterdam,,,,,,,52.3638537,4.8848957,10799554606
Pho Viet,"Haarlemmerdijk 6, 1013JC, Amsterdam",,https://www.pho-viet-amsterdam.nl,,,vietnamese,Mo 12:30-20:30; We-Su 12:30-20:30,52.381739,4.8889965,10829669738
Döner Baba,"Kruitbergstraat 3, 1104BB, Amsterdam",,https://www.donerbaba.com/?lang=en_EN,,,turkish;fast_food,Mo-Su 11:00-22:00,52.3164311,4.9789369,10855690416
Burgerbar,Amsterdam,,,,,burger,,52.3719567,4.8953729,10856181905
Kinnaree,Amsterdam,,,,,thai,Mo-Su 17:30-22:00+,52.3780432,4.8833944,10861044412
Green Farmer's,Amsterdam,,,,,burger,Mo-Su 12:00-21:00,52.3778842,4.8813426,10866005299
Capri,Amsterdam,,,,,italian,,52.3802649,4.8859386,10870243367
Effendy Lahmacun Cafe,"Rozengracht 148, 1016NJ, Amsterdam",,https://www.effendy-amsterdam.nl,,,,"Su,Mo 11:00-20:00; Tu-Sa 09:00-20:00",52.3730397,4.8785844,10881672347
Attila Turkish Food,"Bos en Lommerweg 363, 1061DH, Amsterdam",,https://restaurantguru.com/Atilla-Turkish-Food-Amsterdam,,,turkish,Tu-Su 7:00-22:00,52.3781802,4.8407057,10882702628
Balraj,"Haarlemmerdijk 28, 1013JD, Amsterdam",+31 20 625 1428,https://www.balraj.nl,,,indian,Tu-Su 16:00-23:00,52.3820036,4.8885301,10922165565
La Brasa,"Haarlemmerdijk 16, 1013JC, Amsterdam",+31 20 625 4438,https://www.labrasa.nl,,,argentinian,"Su 16:00-22:00; Mo, We, Th, Fr, Sa 15:00-22:00",52.3818704,4.8887657,10922165570
Rouhi,"Spui 10, 1012WZ, Amsterdam",+31 20 705 5180,https://rouhi.nl,,,,Tu-Sa 10:00-22:00; Su 11:00-17:00,52.3689746,4.8905509,10937944718
Indian Street Food & Co,"Karel Doormanweg 16, 1181WE, Amstelveen",,https://www.indian-streetfood-co-amstelveen.nl/,,,indian,Tu-Fr 16:00-22:00; Sa-Su 13:00-22:00,52.3051189,4.8701499,10946182305
Rosso Pizza Bar,"George Gershwinlaan 534, 1082MT, Amsterdam",,,,@rosso_amsterdam,pizza;italian,,52.3362287,4.8696487,10957736403
Bar Ristorante Gallizia,"Javastraat 67, 1094HA, Amsterdam",,https://gallizia.nl/galliziabar/,,,italian,We-Su 17:00-24:00+,52.3638576,4.9342332,10969865077
Eatmosfera,"Sumatrastraat 47, 1094LN, Amsterdam",,https://www.eatmosfera.nl/,,,italian,Mo-Su 17:00-22:00,52.3632541,4.9359311,10969882562
Yamazato,"Ferdinand Bolstraat 333, 1072LH, Amsterdam",+31 20 678 7111,https://www.okura.nl/nl/yamazato,,,japanese,We-Su 18:00+,52.3486474,4.8939215,10983187021
La Reinita Empanadas,"Westerstraat 116-H, 1015MN, Amsterdam",+31 20 334 8941,https://lareinita.nl/,empanadas@lareinita.nl,,argentinian;empanada,Mo-Fr 10:00-20:00; Sa-Su 10:00-19:00,52.3785494,4.883364,10989458686
Binnenvisser,Amsterdam,,,,,,"Fr,Sa 18:00-01:00, Su-Th 18:00-24:00",52.3715238,4.8704223,10991194985
Ko Chang,Amsterdam,,,,,thai,We-Mo 16:30-21:30,52.3783707,4.8840418,10994456804
Café de Parel,"Westerstraat 266, 1015MT, Amsterdam",,https://www.cafedeparel.nl,reservations@cafedeparel.nl,@cafe.de.parel,,Tu-Sa 18:00-22:00+,52.3778723,4.879719,10994966398
Chengdu,"Bogortuin 2, 1019PG, Amsterdam",+31 20 4198588,https://chengdu.nu/,info@chengdu.nu,,asian,,52.3773553,4.9362935,10997739808
MOGU Amsterdam,"Admiraal De Ruijterweg 334A, 1055MZ, Amsterdam",+31 6 42248432,https://mogu-food.com/,info@mogu-food.com,,soup,"Tu-Th 17:00-23:00; Fr,Sa 12:00-23:00; Su 12:00-22:00",52.3810146,4.8544018,11002748696
Porto Pescara,Amsterdam,+31 20 260 0783,https://www.portopescara.nl/,,,pizza,Mo-Su 14:45-23:45,52.3343517,4.9577629,11004273742
Jottum,Amsterdam,,,,,,"Tu-Th 17:30-01:00, Fr,Sa 17:30-02:00",52.3780549,4.8835443,11010893175
De Pizzabakkers,"Plantage Kerklaan 12, 1018TA, Amsterdam",+31 20 303 9244,https://www.depizzabakkers.nl/vestigingen/amsterdam-plantage/,,,pizza,"Mo-Wo 16:00-22:00, Th-Su 12:00-22:00",52.3657184,4.9113295,11021730184
Wils,"Stadionplein 26, 1076CM, Amsterdam",+31 20 236 6522,https://www.restaurantwils.nl/,,,,,52.3433937,4.8561571,11025413363
Archive by Pestana,"Amsteldijk 67, 1074HZ, Amsterdam",,,,,,,52.3533585,4.9071578,11025513468
Joost,Amsterdam,,,,,,"Mo-Su,PH 12:00-22:00",52.3625932,4.8780303,11025590166
de willem,"Haarlemmerplein 66, 1013HS, Amsterdam",,https://de-willem.nl,info@de-willem.nl,@dewillem.amsterdam,,"We,Th 18:00-23:00; Fr,Sa 12:00-01:00",52.3849197,4.8829274,11084363975
De Boei,"Purmerweg 34, 1023BD, Amsterdam",,https://www.lunchroomsnackbardeboei-amsterdam.nl/,,,friture,,52.3906833,4.944557,11093639621
Ibo's,Amsterdam,,,,,turkish,,52.3906839,4.9440307,11093639624
Nuraghe,Amsterdam,,https://nuraghe.nl/,,,pizza,,52.391001,4.943328,11093826040
Little Tokyo,"Herman Broodhof 101A, 1112ZG, Diemen",,https://www.littletokyo.nl/,,,japanese,"Tu,We 14:00-21:00; Th-Sa 14:00-21:30; Su 16:00-21:00",52.3284943,4.960359,11099922305
Grand Café Lido,Amsterdam,,,,,,,52.3625269,4.8819472,11114584007
esra,"C. van Eesterenlaan 35, Amsterdam",,https://www.esra.amsterdam/,,,,,52.3724543,4.938763,11118495837
The Villy Rhapsody,Amsterdam,,,,,,,52.3783152,4.8431522,11143573846
Sonkran,"Marnixstraat 86, 1015VX, Amsterdam",+31 20 320 4562,https://www.songkran.nl,,,thai,We-Su 16:00-21:30,52.3792788,4.879479,11160428687
Avenida,Amsterdam,,https://restaurantavenida.nl/,,,,Mo-Fr 11:00-23:00; Sa-Su 12:00-23:00,52.363499,4.8363187,11160756918
Plein Zicht,Amsterdam,,,,,,,52.3633647,4.8363165,11160756919
Restaurant Berrak,Amsterdam,,,,,,,52.3631416,4.8363231,11160756922
Luna Rossa,Amsterdam,,https://www.luna-rossa.nl/,,,pizza,,52.3637088,4.8383736,11160893808
Mama Makan,"Spinozastraat 61, 1018HJ, Amsterdam",+31 20 554 1250,https://www.mamamakan.com/,mamamakan@hyatt.com,@mama_makan,indonesian,Mo-Su 09:00-23:00,52.3617958,4.9121938,11172705038
Afhaalcentrum Terang Boelan,"Tweede Lindendwarsstraat 3, 1015LH, Amsterdam",+31 20 620 9974,https://www.terangboelan.nl,,,indonesian,Mo-Fr 14:30-20:00,52.379673,4.8827411,11191690178
Ristorante Pepe,"Westerstraat 144, 1015MP, Amsterdam",+31 20 627 4915,https://www.ristorantepepe.nl,,,italian,,52.3783911,4.8825095,11191732051
Tolhuis,"Buiksloterweg 7, 1031CC, Amsterdam",,https://www.tolhuis.nl/,,,,,52.3830773,4.9048599,11197968591
Enté,"Lindengracht 31, 1015KB, Amsterdam",,,,,,"Mo-Sa 12:00-24:00, Su 12:00-22:00",52.3804036,4.8868625,11211112315
Ama Sushi,Amsterdam,,,,,sushi,,52.383982,4.8759157,11220098587
Chok Dee,Amsterdam,,,,,thai,Th-Tu 17:00-22:00,52.3814551,4.8854865,11220143538
bonjour càphê,Amsterdam,,,,,vietnamese,Th-Sa 12:00-23:00; Su 10:00-14:00,52.3799489,4.8844358,11226753252
Swieti sranang,Amsterdam,,,,,,,52.3812085,4.8866722,11237887193
Lucky King & Hong,"Bijlmerplein 518, 1102DP, Amsterdam",,https://luckykingenhong.nl/,,,,,52.3153083,4.9546219,11259444131
Baires,"Maasstraat 69, Amsterdam",,https://www.bairesempanadas.com/,,,empanada;argentinian,11:00-19:00,52.3452471,4.8955554,11260017556
Wang's Flavour,Amsterdam,,,,,chinese,"Tu-Th,Su 12:00-21:45; Fr,Sa 12:00-22:00",52.3823227,4.878304,11271414900
Kantoor,Amsterdam,,,,,,Su-We 07:00-18:00; Th-Sa 07:00-21:30,52.3866047,4.8752481,11271425213
Café beurre,Amsterdam,,,,,,,52.3837743,4.8762674,11271425621
Sapporo,"Scheldestraat 99-H, Amsterdam",+31 20 471 0039,https://sapporo.nl/,,,sushi;asian;teppanyaki,Tu-Su 17:30-23:00,52.3449274,4.8910693,11271452676
Atacan,Amsterdam,,,,,,"We-Fr,Su 15:00-03:00, Fr,Sa 15:00-04:00; Mo,Tu off",52.3825563,4.8783091,11271474909
Top Thai Thuis,Amsterdam,,,,,thai,Mo-Su 16:00-22:00,52.3822077,4.8784799,11271489262
Eetcafe Koevoet,Amsterdam,+31 20 6240846,https://www.restaurantkoevoet.com/,,,italian,Tu-Su 18:00-22:30,52.3796209,4.8853084,11292958189
Papa Thang,"Melkdistelstraat 94, 1031JX, Amsterdam",+31 20 211 7620,https://www.papathang.nl/,info@papathang.nl,,vietnamese,,52.3931706,4.9074448,11295971869
Taverno Willi Becher,"Papaverhoek 31, Amsterdam",,,,,,,52.3934572,4.911859,11334935939
Fiaschetteria,"Lindengracht 95, 1015KD, Amsterdam",+31 20 622 2716,https://www.fiaschetteriapistoia.com/#amsterdam-jordaan,,,italian,Mo-Su 17:00-22:00,52.3800627,4.8845848,11366031430
Riaz,Amsterdam,,,,,,mo-su closed,52.3666422,4.8728861,11367975174
Feduzzi,"Scheldestraat 63, Amsterdam",,https://www.feduzzi.nl/,,,italian,Mo 12:00-18:00; Tu-Fr 10:30-18:00; Sa 10:00-17:00; Su off,52.345707,4.891221,11367989373
Warung Padi,Amsterdam,,,,,,,52.3497559,4.8496006,11367990169
Soenes Roti Bar & Grill,Amsterdam,,,,,,,52.3659247,4.8727607,11368129170
Le Smash,"Govert Flinckstraat 122, 1073EM, Amsterdam",+31 20 205 1146,https://le-smash.com,,,,12:00-24:00,52.3544911,4.8908524,11368129171
Simz Exotic Food,Amsterdam,,,,,,,52.3778226,4.8867215,11368129269
Miri Mary,"Van der Helstplein 15-H, Amsterdam",,https://www.mirimary.com/,,@mirimary.amsterdam,indian;brunch,,52.3515787,4.8951729,11368129270
Pizzeria Dope,Amsterdam,,,,,,,52.3549384,4.8932484,11368129469
Collins,Amsterdam,,,,,,,52.3678239,4.8714378,11368129470
Pizza Beppe De Pijp,"Van Woustraat 47, 1074AC, Amsterdam",+31 20 213 7120,https://www.pizzabeppe.nl,,,pizza,"Mo-Th,Su 17:00-21:30; Fr-Sa 17:00-22:30",52.3560711,4.9004917,11371414615
Davie's,Amsterdam,,,,,,,52.3754728,4.8808245,11377616764
Toko Bersama,Amsterdam,,,,,,,52.3684496,4.8710539,11395810277
Gallery 3,Amsterdam,,,,,,,52.3670497,4.8725888,11411962826
Soytasty,Amsterdam,,,,,asian,,52.3662839,4.8725449,11411974224
Toko Bayu,Amsterdam,,,,,,,52.3835855,4.8853873,11415062445
De Pizzabakkers,Amsterdam,,,,,pizza,"Su-Th 17:00-22:00; Fr,Sa 17:00-23:00",52.3834695,4.8859386,11416877916
JWO Indonesian take-away,Amsterdam,,,,,,,52.3811237,4.8842358,11416881065
Pancakes Amsterdam Aan 't IJ,"De Ruijterkade 35, 1012AB, Amsterdam",+31 20 820 4248,https://pancakes.amsterdam,info@pancakes.amsterdam,,pancake,09:00-16:00,52.3805574,4.9000464,11421141627
Pondok Indah,Amsterdam,,,,,,Mo-Sa 16:00-21:00,52.3782512,4.8859828,11434586301
pizza'dam,Amsterdam,,,,,,,52.3734837,4.8816264,11497504242
Selva Restaurant,"Europaboulevard 2b, 1078RV, Amsterdam",+31 20 800 3200,https://www.selva-restaurant.com,restaurantselva@nhow-hotels.com,,,18:00-22:30,52.3384391,4.8909486,11512232301
Warung Celebes,"Jan Pieter Heijestraat 131, Amsterdam",+31 20 684 4336,https://warungcelebes.nl/,,,,"Mo-Fr, Su 16:00-21:00",52.3621119,4.8645713,11519770937
Jinju,Amsterdam,,,,,asian,,52.3702579,4.8678617,11530866466
Noemi,"Van Woustraat 9, 1074AA, Amsterdam",+31 6 29985193,https://noemirestaurant.nl,noemirestaurant23@gmail.com,,italian,"Mo-Tu,Th-Su 12:00-21:30",52.3573816,4.8998667,11550112876
Pagode,Amsterdam,,,,,chinese,"We-Su 16:00-22:00; Mo,Tu off",52.3699326,4.8702045,11576157880
Back,Amsterdam,,,,,,,52.3693304,4.8704623,11576168837
ShakShuk,"Antonio Vivaldistraat 3, 1083HP, Amsterdam",+31 20 214 9918,https://shakshuk.nl/,,,middle_eastern,Mo-Fr 11:00-22:00,52.3353004,4.8839517,11658199580
Arepa Shop Amsterdam,"Anthony Fokkerweg 61, 1059CP, Amsterdam",+31 6 17377575,https://www.arepashopamsterdam.nl/,,@arepashop,venezuelan,Sa-Su 11:00-15:00,52.3406765,4.8429741,11663241414
The Commons,"Wibautstraat 129, 1091GL, Amsterdam",+31 20 214 9999,https://www.thesocialhub.co/amsterdam-city/eat-and-drink/,,,,,52.3544435,4.9134018,11711478820
Yanyan,"Rijnstraat 229, Amsterdam",,https://yanyandumplings.com,,,,Mo-Fr 12:00-18:00,52.3413179,4.9073369,11716392666
Guru,"Rijnstraat 159, Amsterdam",,,,,,Mo-Su 17:00-23:00,52.342619,4.9068615,11716411949
45 Yummie,Amsterdam,,,,,sushi,,52.3888829,4.8796345,11733715110
Sugoi,Amsterdam,,,,,sushi,,52.381044,4.8838108,11733783000
Som Tam Thai,Amsterdam,,,,,thai,,52.3804607,4.8840664,11733791301
Local flavour,Amsterdam,,,,,,,52.3878441,4.8356601,11738626469
La Fiorita,Amsterdam,,,,,,,52.3771027,4.8818071,11747844804
Rosario,Amsterdam,,,,,mexican,,52.3768053,4.8821556,11747851605
Bar Pif,Amsterdam,,,,,,,52.3771494,4.8817797,11747853791
Yan Yan,Amsterdam,,,,,asian,,52.3767173,4.8820386,11747868629
Café de Klepel,Amsterdam,,,,,,,52.3779539,4.8867522,11747982767
Vennington,Amsterdam,,,,,,,52.377721,4.8874769,11748006610
Lion’s Head Restaurant & Brewery,Amsterdam,,,,,,,52.3565247,4.8996353,11757698169
In Saeng,Amsterdam,,,,,korean,"Tu,We 17:00-23:00; Th-Su 11:30-14:00,17:00-23:00; Mo off",52.3801553,4.8809693,11763290756
Ramen City,"Ferdinand Bolstraat 48-H, 1072LL, Amsterdam",+31 20 7860930,https://ramencity.nl/,info@ramencity.nl,@ramencity_amsterdam,ramen,Th-Mo 12:00-21:30,52.3558944,4.8903703,11776328769
Donna Sofia,Amsterdam,,,,,italian,,52.3774366,4.8815896,11782493112
La Perla,Amsterdam,,,,,italian,,52.3770669,4.8819975,11782494370
Florentin - All Day Brunch,"Eerste Sweelinckstraat 20, 1073CM, Amsterdam",+31 20 770 5984,https://florentinbrunch.com,info@florentinbrunch.com,,,09:00-16:00,52.3561201,4.8974956,11792390068
Krusta,"Europaplein 13, Amsterdam",+31 20 233 1407,https://www.krustaamsterdam.com/,,@krustaamsterdam,pizza;italian,,52.3436311,4.8915899,11795055110
Takumi Ramen,"Nieuwezijds Voorburgwal 115, 1012RH, Amsterdam",+31 20 2269012,https://www.takumiramennoodles.com/nl/amsterdam-centrum/,,@umaimonramen.nl,asian;japanese;ramen,Mo-Sa 12:00-21:30; Su 12:00-21:00,52.3743808,4.8916158,11807144764
Takumi Ramen,"Nieuwezijds Voorburgwal 4-10, 1012RZ, Amsterdam",+31 20 2611861,https://takumiramennoodles.com/nl/amsterdam-centraal/,spuistraat@takumiramen.nl,@takumiramenamsterdam,asian;japanese;ramen,Mo-So 12:00-21:30,52.3774503,4.8949046,11807144765
cornerstore,"Papaverweg 11, 1032KD, Amsterdam",+31 20 239 0062,https://csnoord.com,info@csnoord.com,,,,52.3942578,4.9116382,11816238733
La Biss - Kosher Street Food,"Albert Cuypstraat 278, Amsterdam",,,,,,,52.3569624,4.8992511,11830304283
't Vliegertje,"Scheldestraat 79, Amsterdam",,https://www.vliegertje.nl/,,,bar,"Mo-Th,Su 16:00-24:00; Fr-Sa 16:00-01:00",52.3453554,4.8911265,11833365268
Oceania,"Scheldestraat 77, Amsterdam",,https://restaurantoceania.nl/,,,chinese,"Mo,We-Su 12:00-22:00; Tu off",52.3454151,4.8911383,11833372383
The Lebanese Sajeria,"Haarlemmerstraat 54, 1013ES, Amsterdam",+31 20 612 7324,https://thesajeria.com/,,,lebanese,Mo-Su 11:30-20:00,52.3801937,4.8925321,11841190625
Le Sud,"Haarlemmerdijk 118, Amsterdam",,https://lesud.nl/,,,lebanese;turkish;arab,Mo-Sa 10:00-19:00; Su 11:00-17:00,52.3832875,4.8862642,11873963554
Bora Bora,Amsterdam,,,,,,,52.3702936,4.8892403,11891250265
Orandaya,"Scheldestraat 82, Amsterdam",,http://orandaya-amsterdam.com/,,@orandaya_ams,japanese;asian,,52.3454546,4.8906579,11898839281
At Seven,"Scheldestraat 92, Amsterdam",,https://at7online.nl/,,,breakfast,,52.3451984,4.8906236,11898839283
Roux,Amsterdam,,,,,,,52.3784468,4.8827477,11903549993
Olakino Poké Bowl,Amsterdam,,,,,asian,,52.3577329,4.8906705,11907040109
goos,"Maasstraat 74, Amsterdam",,https://goos.amsterdam,,@goosetenendrinken,,09:00-01:00,52.3449341,4.8948178,11907659393
Yokomo,Amsterdam,,https://www.yokomoamsterdam.nl/,,,japanese,Mo-Tu off; We-Fr 17:00-23:00; Sa-Su 12:00-23:00,52.3444393,4.895043,11907659395
Mangiancora,"Ferdinand Bolstraat 170, Amsterdam",,https://www.mangiancoraamsterdam.nl/,,,pizza,Tu-Su 16:30-22:00,52.3517211,4.8911812,11910236529
The Traveller,"Europaplein 2, Amsterdam",,https://zuid.thetravelleramsterdam.com/,,,,,52.3437346,4.8901937,11913846391
Chadni Chowk,"Admiraal De Ruijterweg 464-472, 1055NG, Amsterdam",+31 20 775 9050,https://www.chandnichowk.nl,,,indian,"Mo-Tu,Th-Su 16:00-22:30; We 16:00-22:00; Jan 01 off",52.3843705,4.8479101,11916295422
Mi Sueño,"Maasstraat 40, Amsterdam",,,,,steak_house,,52.345857,4.8947645,11923120872
Trattoria That's Amore,"Vijzelgracht 17, Amsterdam",+31 20 421 0712; +31 6 28711115,https://www.trattoriathatsamore.nl/,,@trattoriathatsamore,italian,Mo-Sa 12:00-22:00; Su off,52.3616141,4.8917916,11945638127
Restaurant il Cavallino,"Maasstraat 67, Amsterdam",,https://restaurantilcavallino.nl/,,,italian,,52.345336,4.8955242,11950512871
Frango De Pijp,"Eerste Sweelinckstraat 9-H, 1073CK, Amsterdam",,,,,chicken,,52.3562535,4.8977224,11962522707
Thai Thai Poppetje,Amsterdam,,,,,thai; asian,,52.3710091,4.8597621,11976146145
De Sering,"Rhôneweg 6, 1043AH, Amsterdam",,https://www.de-sering.org/,,,,Mo-Fr 11:00-23:00; Sa 17:00-23:00,52.3905266,4.8321017,11978239709
Neapolitan Pizzabar,"Maasstraat 18, Amsterdam",,https://www.pizzaproject.nl/,,@pizzaprojectnl,pizza,,52.3466678,4.8948627,11987734636
Dutch Dabba Walla,Amsterdam,,,,,,,52.3691132,4.8786611,11989735732
Bromo Indah,"Elandsgracht 82-H, 1016TZ, Amsterdam",,https://www.bromo-indah-amsterdam.nl/,,,indonesian,Su-Fr 16:00-21:30,52.3696718,4.8803566,11989742223
Insieme,"Scheldestraat 23-25, Amsterdam",+31 20 675 7808,https://www.insiemerestaurant.nl/,,@insiemeamsterdam,italian,Mo off; Tu-Su 17:30-22:00,52.3468146,4.8913909,11989832894
Rue D'Alger,Amsterdam,,,,,mediterranean,,52.3645401,4.8743277,11993668956
Mountain Nepal,Amsterdam,,,,,,,52.3647667,4.8620257,12006385053
Yamie Pastabar,Amsterdam,,,,,,,52.3646343,4.8614767,12006405214
Toko Restu,Amsterdam,,,,,,,52.3645496,4.8611399,12006424145
Infinity Kitchen,Amsterdam,,,,,,,52.3647422,4.8619546,12006438199
Bella Ciao,Amsterdam,,,,,italian,,52.3797649,4.8718509,12012339133
Scala,Amsterdam,,,,,,Tu-Su 18:00+,52.3791844,4.8719068,12012663927
Toetanchamon,Amsterdam,,,,,,,52.3426072,4.8926181,12020149409
Knabbel En Babbel,Amsterdam,,,,,,,52.3428196,4.8924081,12020149412
De Uitsmijter,Amsterdam,,https://www.deuitsmijter.com/,,,breakfast,,52.3423857,4.8928587,12020149414
Foodware,Amsterdam,,https://foodware.nl/,,,,,52.3688392,4.881983,12023143725
Yattsu,"Maasstraat 96, Amsterdam",,https://www.yattzusushipasta-amsterdam.nl/,,,sushi,,52.3443197,4.8952144,12041973556
Brasserie Margaux,"Beethovenstraat 27A, Amsterdam",,https://brasseriemargaux.nl/home/,,@brasseriemargaux,french,,52.3490557,4.8776843,12053061766
Kitchen Impossible,Amsterdam,,,,@kitchenimpossibleams,ramen,,52.3517603,4.8944166,12063319705
Kombuis,Amsterdam,,,,,,,52.3730337,4.9168303,12070318548
Shula,Amsterdam,,,,,mediterranean;deli,,52.3521668,4.8950366,12070318551
Ayo Makan!,Amsterdam,,,,,indonesian,,52.3697581,4.9195231,12070318555
Papa's Loft House Restaurant,"Arent Janszoon Ernststraat 577, 1082LD, Amsterdam",,,,,,,52.3318816,4.8775296,12072170308
Meet You,Amsterdam,,,,,sushi;ramen;bubble_tea,,52.3705171,4.9087746,12073773269
Sushieye2 & Bar,Amsterdam,,,,,sushi,,52.370478,4.9086979,12073773273
Ashoka,Amsterdam,,,,,,,52.3769786,4.8944454,12077123321
Tulsi,Amsterdam,,,,,indian,,52.3768877,4.8942501,12077123322
Pr1mi,Amsterdam,,,,,italian,,52.3844274,4.8718571,12080372282
Bacco,Amsterdam,,,,,italian,,52.384492,4.873154,12080425265
I love Sushi,Amsterdam,,,,,,,52.3160288,4.9554304,12093759929
KAAP/tein,Amsterdam,,,,,,,52.3753291,4.9012832,12099108485
Pho Le,Amsterdam,,,,,vietnamese,Mo-Su 12:00-21:00,52.3746136,4.8886611,12117273194
At Letting,Amsterdam,,,,,,,52.3776486,4.8873228,12117312640
La Roma,"Plantage Kerklaan 32HS, Amsterdam",,https://www.pizzeriasteakhouse-la-roma.nl/,,,pizza,Mo-Su 12:00-22:30,52.3660967,4.9117009,12118891413
Zirve,Amsterdam,,,,,doner;shawarma,,52.3661692,4.9120036,12118891414
Il Vicolo,"Taksteeg 3, 1012, Amsterdam",+31 6 27341115,,,,italian,"Mo 17:00-21:30, We 17:00-21:30; Tu-Su 12:00-21:30",52.3692019,4.8916525,12152189206
'T Heemelrijck,"Van Woustraat 23, 1074, Amsterdam",,https://heemelrijck.nl/,,,local,Mo-Su 17:30-00:00,52.3568018,4.8998873,12155901601
Tasty Eten,"Kinkerstraat 95, Amsterdam",+31 6 27577378,,,,mediterranean,,52.3665007,4.8700146,12160371746
Couscous Bar,"Kinkerstraat 85, Amsterdam",,https://couscousbar.nl,,@couscousbar.nl,moroccan,12:00-21:30,52.3668736,4.8713221,12160371749
Eetcafè ROEM,"Prinsengracht 126, 1015, Amsterdam",,,,,regional,Mo-Su 10:00-21:00,52.3761134,4.8839743,12163431903
Colette,Amsterdam,,,,,,,52.3837446,4.8721782,12165124912
Café CENC,"Vijzelgracht 5, 1017HM, Amsterdam",+31 20 239 0758,https://cafecenc.nl,cafecenc@gmail.com,,,We-Su 16:00-24:00,52.3618559,4.8918541,12231691292
Showw,Amsterdam,,,,,,,52.3373991,4.8929432,12231721966
Contrast,"ms. van Riemsdijkweg 306, 1033RD, Amsterdam",+31 20 2260249,https://www.contrast.amsterdam/,,,,"Th-Sa 12:00 - 24:00, Su 12:00 - 17:00",52.3998633,4.8911876,12242083182
WE ARE EDN,"Oosterdoksstraat 4, 1011DK, Amsterdam",,https://www.weareedn.com/,amscs_WEAREEDN@hilton.com,@weareedn_amsterdam,pizza;coffee_shop;burger;international,Mo-Su 12:00-23:00,52.3766032,4.9050959,12293850219
Juana La Dama,Amsterdam,,,,,,,52.3696998,4.8734932,12299085270
La Tarantella,Amsterdam,,,,,italian,,52.3837241,4.8739141,12318439964
Sham Maza,"Jan Evertsenstraat 69-H, Amsterdam",+31 20 354 3164,https://restaurantsham.nl/sham-maza/,maza@restaurantsham.nl,,arab,11:00-20:00,52.3706445,4.8548093,12323180997
